"customer_id","cpf","first_name","last_name","state","city","birth_date","income","score","professional_status","email","mobile"
"16976C72237C","90429167538","ANA","FRACISCA","SP","ITAQUAQUECETUBA","1967-11-24",4600,276,"other","ana.fracisca716840@gmail.com","92814716840"
"F2C4373E2D29","09912946220","LYSS","JUSSILAINE","SP","COTIA","2002-12-28",6900,598,"clt","lyss.jussilaine438362@gmail.com","36422438362"
"B41463984B69","91438972600","HANNYA","FRANCILU","PR","CURITIBA","1999-06-03",6200,377,"clt","hannya.francilu545496@gmail.com","26342545496"
"58718FAF2B8D","25157690836","CLEUDIS","OTHON","RS","CANOAS","1948-09-21",6500,569,"other","cleudis.othon661530@gmail.com","44873661530"
"CA50E55C6420","97404624560","IRIVAN","LAURICIO","SP","ITAQUAQUECETUBA","1972-02-28",4200,366,"clt","irivan.lauricio125972@gmail.com","43365125972"
"0B8F054FD4B9","18426988384","CARDIVANDO","THIFFANI","PR","PONTA GROSSA","1999-05-27",7000,271,"clt","cardivando.thiffani703600@gmail.com","60229703600"
"BE67DE054736","89685253154","LECIARA","DUARTE","SP","FERRAZ DE VASCONCELOS","1965-12-24",10000,372,"clt","leciara.duarte982252@gmail.com","92178982252"
"163318E12615","03776886220","ESTEVANIA","FRANCILU","SP","SÃO PAULO","1988-03-21",5600,533,"clt","estevania.francilu497402@gmail.com","64005497402"
"5DB6499D5C7C","94032852136","WILDENBERG","DUARTE","SP","SÃO PAULO","1961-05-21",5000,523,"clt","wildenberg.duarte243734@gmail.com","43278243734"
"B00DE65A7E9D","29069724042","ROMMEL","LAURICIO","RS","ALVORADA","2003-05-06",4800,734,"clt","rommel.lauricio968180@gmail.com","59457968180"
"D373659F8E79","03314826730","SUZIELEM","DUARTE","SP","SÃO CAETANO DO SUL","1995-04-26",4500,415,"clt","suzielem.duarte854084@gmail.com","60716854084"
"CF79EE940475","38967755114","EDIVALCI","ELIZIANA","SP","FRANCO DA ROCHA","1984-06-14",5800,710,"clt","edivalci.eliziana766024@gmail.com","44007766024"
"4C9F22B120D0","15057268004","IVETA","DUARTE","SC","BALNEÁRIO ARROIO DO SILVA","1983-12-29",4400,438,"retired","iveta.duarte270234@gmail.com","65603270234"
"D9BC62171AC3","38777572902","EROTHIDES","ARECI","SP","SÃO PAULO","1943-09-18",10000,307,"businessman","erothides.areci180154@gmail.com","99134180154"
"47DEDEF070A9","71637941072","MARINEUSA","MONICA","SP","SÃO PAULO","1997-10-13",8400,463,"clt","marineusa.monica596824@gmail.com","62858596824"
"9F2C6F8CDC25","22102538694","CLOBSON","DUARTE","MG","MONTES CLAROS","1943-01-01",4500,396,"retired","clobson.duarte060902@gmail.com","11631060902"
"EAED56290CA5","74995769452","NOBUHIRO","ORIPIDES","SP","SÃO PAULO","1975-09-29",10000,685,"clt","nobuhiro.oripides614276@gmail.com","36391614276"
"8EED4D51AFF0","60784947150","CEDIMAR","EDISON","SC","BLUMENAU","1998-03-30",9000,596,"clt","cedimar.edison965050@gmail.com","28601965050"
"725823E3B238","38626539878","ANA","LIMIRIO","SP","SÃO PAULO","1953-03-31",7000,279,"clt","ana.limirio019764@gmail.com","33182019764"
"7D3794265826","97561914304","SUYLA","LAURICIO","SP","SÃO PAULO","1998-03-17",5600,661,"clt","suyla.lauricio816958@gmail.com","01119816958"
"84D67229CDFE","18478861538","RAIDSON","RAFANI","SP","SOROCABA","1966-09-30",6000,294,"clt","raidson.rafani131480@gmail.com","40656131480"
"E55C07C78227","54433776220","CLOBSON","JAFIA","SP","GUARULHOS","2001-03-30",5000,838,"businessman","clobson.jafia134800@gmail.com","37208134800"
"64578539A193","17385752178","LAURISIA","DUARTE","SP","SÃO PAULO","1991-03-18",6000,343,"clt","laurisia.duarte888760@gmail.com","93406888760"
"25F1FF252317","54361591412","JOCIO","FRANCILU","SP","CAMPINAS","1979-05-14",5500,992,"clt","jocio.francilu409892@gmail.com","70707409892"
"F33E6AAA550C","16225844988","EVANDRO","SHENIA","SP","SÃO PAULO","1965-07-07",11000,418,"self_employed","evandro.shenia983306@gmail.com","04733983306"
"CB6FB717DD2D","61290810900","ZEDITE","ADEILDO","SP","OSASCO","2000-06-07",5000,478,"clt","zedite.adeildo872814@gmail.com","41052872814"
"F80C182B6293","37353160442","NILTIANE","DUARTE","MG","CONTAGEM","1982-06-16",10500,303,"businessman","niltiane.duarte674822@gmail.com","83617674822"
"FC6961016278","23796547072","GERMANO","GEDALIA","SP","SÃO PAULO","1997-10-27",7000,321,"clt","germano.gedalia773996@gmail.com","42643773996"
"BFDCE0AD5C02","35566379410","NEIDILSON","FRANCILU","SP","UBATUBA","1991-07-17",5000,277,"clt","neidilson.francilu816180@gmail.com","31695816180"
"532715B4267A","18849143038","ADONES","GENAI","MG","CONTAGEM","1986-10-10",12500,298,"businessman","adones.genai626348@gmail.com","80742626348"
"1FBB407DAF78","30414612304","ADIVANETE","EZIONE","SP","BARUERI","1992-11-23",7800,744,"clt","adivanete.ezione586218@gmail.com","42791586218"
"DF893B9A8CF6","01757649164","DEUZINHA","FRANCILU","MG","CONTAGEM","1991-06-27",5500,387,"businessman","deuzinha.francilu824552@gmail.com","52750824552"
"7B9ED916E390","23251154220","LYS","DUARTE","SP","RIBEIRÃO PIRES","1996-03-29",6900,877,"clt","lys.duarte341692@gmail.com","46759341692"
"BB29EC3A10BD","36095275364","EVALDSON","JENILTOM","PR","CURITIBA","1981-11-08",6500,327,"clt","evaldson.jeniltom040770@gmail.com","22184040770"
"A7383A58A2B8","13139083460","ERNELSON","FRANCILU","MG","BARÃO DE COCAIS","1979-04-13",7600,382,"self_employed","ernelson.francilu824114@gmail.com","86077824114"
"59B46F6761EC","46883502006","JENEILSON","ELIZABETT","SP","SÃO PAULO","1999-09-12",4800,635,"clt","jeneilson.elizabett653832@gmail.com","93965653832"
"3BDAF6D9174F","88748303248","DIAMANTINO","IVNA","MG","RIBEIRÃO DAS NEVES","1963-09-18",4900,881,"clt","diamantino.ivna590174@gmail.com","77572590174"
"E5DB41D11EF2","74239433412","LYS","ARECI","SP","SÃO PAULO","1958-01-30",4800,700,"clt","lys.areci683970@gmail.com","57864683970"
"2171E96FEFFA","88467997452","IRIVAN","SHENIA","SP","SOROCABA","1946-03-20",4000,269,"civil_servant","irivan.shenia243614@gmail.com","39476243614"
"F28ABD180AED","31798974858","JONHN","MONICA","SP","SÃO PAULO","1992-12-19",9000,298,"clt","jonhn.monica155814@gmail.com","34697155814"
"D85EA9176A89","99038350902","SOENIR","GILVANDER","SP","CUBATÃO","1956-11-24",5500,385,"clt","soenir.gilvander355470@gmail.com","62230355470"
"04E147D91330","38751197162","LINDAILSON","DORACI","MG","FRUTAL","2000-10-06",5000,277,"businessman","lindailson.doraci428952@gmail.com","88311428952"
"0F8E59F8B5DB","58684804900","DALCINO","DUARTE","SP","SÃO PAULO","1988-10-28",9000,261,"clt","dalcino.duarte509922@gmail.com","76130509922"
"F4F493214532","33254674342","NILVANIR","ALDENIS","SC","PINHEIRO PRETO","1990-05-27",4500,364,"freelancer","nilvanir.aldenis665974@gmail.com","89595665974"
"E24A631F6C2C","68806199540","SIMAIRA","TAMYRIS","SP","TABOÃO DA SERRA","1991-02-08",6800,372,"clt","simaira.tamyris931412@gmail.com","68306931412"
"323E526C527F","88275929794","IZABELINA","GEDIELSON","SP","SÃO PAULO","2003-09-23",5900,295,"clt","izabelina.gedielson395080@gmail.com","80476395080"
"319FEE27298A","49106609198","ADNALIA","URBANA","SP","FRANCA","1992-03-26",10000,396,"clt","adnalia.urbana450774@gmail.com","70504450774"
"5EC30315F47F","53491049668","JICIMAR","FRACISCA","SP","SÃO PAULO","1962-05-24",12000,256,"clt","jicimar.fracisca513064@gmail.com","24491513064"
"61FCA18D22D5","96253469668","LVES","DUARTE","SP","SOROCABA","1946-03-08",5500,272,"self_employed","lves.duarte530788@gmail.com","39686530788"
"72756630B822","59845918470","AMBROSIO","NOSVALDO","SC","BLUMENAU","2001-03-23",4300,523,"clt","ambrosio.nosvaldo722306@gmail.com","22111722306"
"70F92BB598C0","92153652984","TYOKO","DJACI","SP","SÃO PAULO","1953-10-30",14000,776,"clt","tyoko.djaci980932@gmail.com","70103980932"
"3C9CC49BC948","08201806688","EVALDSON","IVETA","SP","SÃO PAULO","1977-03-24",6500,288,"other","evaldson.iveta894800@gmail.com","59592894800"
"F38A03B1E62D","44341875626","ORBILIO","GEDEILTON","RJ","MACAÉ","1998-07-27",8000,510,"clt","orbilio.gedeilton094358@gmail.com","80526094358"
"AAC2701AA1CD","37623151324","LEONITA","GEDIELSON","SP","SÃO PAULO","1951-04-09",4500,763,"clt","leonita.gedielson874420@gmail.com","26211874420"
"15F2DF3C369B","64134794220","AUSIRENE","LAURICIO","SP","SÃO PAULO","1985-04-10",4500,461,"other","ausirene.lauricio058744@gmail.com","67381058744"
"A92648B5021A","10952453922","DALCIANA","DIVONI","SP","SÃO BERNARDO DO CAMPO","1973-11-18",6000,389,"other","dalciana.divoni778252@gmail.com","76499778252"
"A857FFCBB2C6","62774123634","EDISLANIA","ARGULINO","MG","SABARÁ","1988-01-05",11000,419,"businessman","edislania.argulino126760@gmail.com","55399126760"
"1960666A499B","82298219582","KETILIM","ITACIO","SP","SÃO PAULO","1998-02-16",7500,412,"clt","ketilim.itacio554948@gmail.com","36917554948"
"C09196739670","52454179880","ALELIANE","NALDIA","SP","POÁ","1972-05-09",5500,385,"retired","aleliane.naldia441692@gmail.com","39540441692"
"C41A87DDA1C1","62910645964","SHEYLLA","DUARTE","SP","SUZANO","1993-08-29",5000,382,"retired","sheylla.duarte361248@gmail.com","03679361248"
"025D6F291EA6","17004515158","HUGUES","GELIZA","RJ","SÃO GONÇALO","1967-08-12",5500,808,"clt","hugues.geliza957368@gmail.com","04451957368"
"370E9BA3FE8F","40146907660","LAURIVALDA","DUARTE","SC","SÃO JOAQUIM","1998-01-23",4850,588,"clt","laurivalda.duarte819298@gmail.com","89090819298"
"C46025238036","62705042772","LAYDSON","FRANCISNALVA","SP","SANTO ANDRÉ","1976-12-18",8000,730,"clt","laydson.francisnalva693678@gmail.com","97068693678"
"3801576FFC06","91454489580","TAIRINI","LAURICIO","SP","SÃO PAULO","1982-08-09",8000,280,"clt","tairini.lauricio627066@gmail.com","80586627066"
"6ED833389624","25597744816","SHEYLLA","DUARTE","SP","SÃO PAULO","1981-01-14",7500,375,"other","sheylla.duarte914106@gmail.com","89217914106"
"37B54B2CCC7D","52139678136","DALYSON","ARECI","SP","ITAQUAQUECETUBA","1978-03-02",6000,298,"clt","dalyson.areci329100@gmail.com","43975329100"
"7FAF2B9C5536","15906783410","ALDANETE","DUARTE","SP","SÃO PAULO","1999-12-28",4500,593,"other","aldanete.duarte952360@gmail.com","84898952360"
"F98D378E2309","11194275206","ADONES","CLESLEI","MG","PIRAPORA","1984-01-31",7000,277,"clt","adones.cleslei613134@gmail.com","16461613134"
"9A9BFCD9669F","68474525358","ELIELDO","ARECI","RS","VIAMÃO","1961-01-30",8800,862,"retired","elieldo.areci702768@gmail.com","57625702768"
"B5B6EFC65F59","57675262304","CANDELARIO","GENAI","SP","SÃO PAULO","1964-02-14",18000,281,"other","candelario.genai168620@gmail.com","61734168620"
"66DFF2623700","03138114858","LEDENILSON","SHAROM","SP","SÃO PAULO","1998-08-30",14000,939,"clt","ledenilson.sharom525594@gmail.com","72013525594"
"617342AB39E1","28544551412","LAURILDA","GELIZA","SP","SÃO PAULO","1993-03-30",7000,361,"clt","laurilda.geliza848138@gmail.com","00622848138"
"AA8E232BF0BE","66829212518","WILAMIN","DUARTE","SP","ITAPECERICA DA SERRA","1987-02-15",7000,964,"civil_servant","wilamin.duarte610980@gmail.com","07101610980"
"693B57455AC2","37498582728","ADEJAILMA","UVANDERSON","SP","ITAPEVA","1991-07-06",12000,377,"clt","adejailma.uvanderson147210@gmail.com","40823147210"
"E9303DAC727C","84081499200","JEOVANEIDE","LUZAMIRA","SP","SÃO PAULO","1995-04-28",5500,416,"clt","jeovaneide.luzamira322686@gmail.com","58526322686"
"6B473B13FC43","99489965876","ROMERICO","DENEILSON","SC","SÃO BENTO DO SUL","2003-09-24",27000,657,"self_employed","romerico.deneilson309112@gmail.com","27567309112"
"FC705D2A100A","80803272474","DALMAR","DUARTE","SP","ITAQUAQUECETUBA","1964-09-09",12000,968,"clt","dalmar.duarte500930@gmail.com","45600500930"
"E7C3BE20F1D2","93494611540","LYS","OTHON","MG","POÇOS DE CALDAS","1997-01-22",4500,379,"clt","lys.othon949028@gmail.com","08100949028"
"19481B9B5C40","38075343326","IYAN","RAGUEL","SP","POÁ","1986-12-07",5500,650,"other","iyan.raguel594450@gmail.com","22675594450"
"453D097E5111","02000681240","DALCINO","GELIZA","SP","SÃO PAULO","1993-04-07",8200,907,"clt","dalcino.geliza608926@gmail.com","60640608926"
"0970CE364523","31709706524","ESTERVANIA","JUTAIR","MG","POUSO ALEGRE","1985-11-06",5000,362,"clt","estervania.jutair362584@gmail.com","14724362584"
"CA03C334B12F","76692938604","MARINEDE","LAWANDA","SP","BARUERI","1995-01-02",6000,421,"clt","marinede.lawanda638590@gmail.com","44335638590"
"46D49E6C6BE8","23895720346","CLODOCIR","LAURICIO","SP","FRANCA","1954-03-16",8600,382,"clt","clodocir.lauricio576734@gmail.com","69640576734"
"9496F2C05C6C","34316884050","IURE","ARECI","SP","SÃO PAULO","1950-11-13",7000,811,"clt","iure.areci838836@gmail.com","35259838836"
"F526DCB2D9F7","37927447358","HANDESON","GELIZA","RS","SAPUCAIA DO SUL","1998-03-29",5500,311,"clt","handeson.geliza750626@gmail.com","60893750626"
"98B875663210","67849310782","LAURIANO","ARGULINO","MG","POÇOS DE CALDAS","1986-10-07",4200,517,"clt","lauriano.argulino239294@gmail.com","09828239294"
"A245A3169197","69959692140","GIDEON","DUARTE","MG","SANTA LUZIA","1968-12-13",5900,289,"clt","gideon.duarte868826@gmail.com","65989868826"
"FFCE7120B3BD","04014161510","ERNELSON","ANTONILSA","SP","SÃO PAULO","1987-04-10",5800,297,"other","ernelson.antonilsa080554@gmail.com","99431080554"
"60731303F33D","46804322816","SHEYLLA","DUARTE","SP","BARUERI","1953-01-14",6000,388,"clt","sheylla.duarte076650@gmail.com","87298076650"
"A57DC82C08B7","13778999196","IRISLAINE","ALTARIZA","SP","SÃO JOSÉ DO RIO PRETO","1963-08-19",5000,303,"self_employed","irislaine.altariza519576@gmail.com","97495519576"
"D3E2A9573683","89573244762","OSWLDO","DUARTE","RS","FLORES DA CUNHA","1962-01-07",5700,527,"clt","oswldo.duarte616064@gmail.com","69884616064"
"4B10279A4898","44219325240","LAURILDA","VADECI","SP","SÃO JOSÉ DOS CAMPOS","1943-07-09",6000,670,"clt","laurilda.vadeci133858@gmail.com","10073133858"
"B80E53EE2413","72403897922","ADONES","HAGOP","SP","ARUJÁ","1965-04-16",5950,514,"clt","adones.hagop870570@gmail.com","43938870570"
"DB93EECEF5EF","18188101068","JOCILAN","THIARLIS","PR","ARAUCÁRIA","1979-08-12",6200,363,"self_employed","jocilan.thiarlis578470@gmail.com","26890578470"
"DF24DC436F16","10385878772","SHEYLLA","PALMIRIA","SP","SÃO PAULO","1999-08-15",5000,287,"freelancer","sheylla.palmiria517332@gmail.com","06870517332"
"A8D81ED433E7","67508747378","DAMARES","RAMIELE","MG","MONTES CLAROS","1990-07-26",33000,252,"civil_servant","damares.ramiele002520@gmail.com","24841002520"
"6D886B3F1E8C","59314547000","LAUDISEIA","DUARTE","SP","LEME","1996-05-04",5800,344,"clt","laudiseia.duarte044668@gmail.com","69151044668"
"ACD370AE8DA9","38465007072","CLEYTIANE","VALEMAR","SP","ATIBAIA","1989-06-23",6500,425,"clt","cleytiane.valemar021080@gmail.com","49983021080"
"66CD0C9EA8E0","06861283802","ADRISOM","DUARTE","MG","RIBEIRÃO DAS NEVES","1963-09-17",10000,459,"freelancer","adrisom.duarte336790@gmail.com","64801336790"
"CC545F2B433C","70324876520","JHANIFER","DHIEMESON","RJ","CACHOEIRAS DE MACACU","1981-03-02",5500,367,"clt","jhanifer.dhiemeson606738@gmail.com","27385606738"
"3D3E7773BD5C","50051484480","GERLANIO","ADEILDO","RJ","RIO DE JANEIRO","1955-08-29",32000,824,"businessman","gerlanio.adeildo025868@gmail.com","38560025868"
"A4DAD59844CE","11195531466","ADEJAILMA","FRANCILU","SP","PERUÍBE","1959-10-04",10600,346,"other","adejailma.francilu453150@gmail.com","73070453150"
"1EED1A0503E2","54338765070","DHONATAN","ELZANGELA","SP","SUMARÉ","1957-11-21",8000,279,"clt","dhonatan.elzangela831236@gmail.com","64737831236"
"9EEFBB2E9935","17796397428","ADEJAILMA","ARGULINO","SP","SÃO PAULO","1943-04-01",6000,205,"clt","adejailma.argulino081742@gmail.com","75800081742"
"7542A7FAF23F","10220880178","EVALDSON","ROMAILTON","SP","SÃO PAULO","1967-07-01",6500,628,"clt","evaldson.romailton155278@gmail.com","44318155278"
"05B70D5A794C","72033332008","AMARISA","DIONARIO","SP","SÃO PAULO","1973-01-08",6500,306,"clt","amarisa.dionario783948@gmail.com","58041783948"
"81DBE05D3C69","03748908434","IVETA","FRANCILU","SP","PERUÍBE","1985-06-19",9400,545,"clt","iveta.francilu485620@gmail.com","71752485620"
"9A4841E6EF17","89520312514","SHEYLLA","DUARTE","SC","LAGES","1959-09-08",5000,742,"retired","sheylla.duarte532984@gmail.com","99233532984"
"76D918B936AE","65696315192","ADATIVA","URBANA","PR","MARINGÁ","1971-01-16",14800,912,"clt","adativa.urbana211234@gmail.com","15889211234"
"F5983D850D6F","68313894834","FAISA","LAURICIO","SP","SÃO PAULO","1966-12-11",6500,596,"clt","faisa.lauricio073530@gmail.com","71692073530"
"223CE5939EAA","84013935262","NILVANIR","RAGUEL","SP","SÃO PAULO","1994-01-27",4500,708,"businessman","nilvanir.raguel280410@gmail.com","83314280410"
"6FEACC9595E0","16528752340","DALINDA","MELYSSA","RS","GRAVATAÍ","1999-08-29",4500,545,"clt","dalinda.melyssa634312@gmail.com","60553634312"
"D61A33D0557E","22229388400","TULIO","CLEUCIVANIA","MG","VESPASIANO","1983-05-24",4500,373,"freelancer","tulio.cleucivania172122@gmail.com","70492172122"
"BE51DF8FBA00","82801581452","LEDENILSON","JENIFER","SP","SÃO JOSÉ DOS CAMPOS","1992-08-27",8200,659,"clt","ledenilson.jenifer899142@gmail.com","42100899142"
"5C51B2C6337A","73911103836","IZAETI","ORICELIA","SP","SÃO PAULO","1961-10-08",5000,287,"clt","izaeti.oricelia133556@gmail.com","23406133556"
"C2C02EE745B2","88062527368","OSITA","WILMUTH","SP","POÁ","1942-04-25",9600,295,"clt","osita.wilmuth708090@gmail.com","98821708090"
"3911AD1389FC","99891868858","EVILANE","JUSSARIO","SP","SÃO PAULO","1969-09-23",6500,387,"clt","evilane.jussario838464@gmail.com","64291838464"
"E6DC7B84C03B","46489484090","SHEYLLA","LAURICIO","SP","SÃO PAULO","1977-12-29",4500,294,"freelancer","sheylla.lauricio862980@gmail.com","49816862980"
"B5DEF64DDE41","36070911136","ORACIDIA","ELIDIR","SP","SÃO PAULO","1982-10-31",6000,325,"freelancer","oracidia.elidir632362@gmail.com","80773632362"
"45DA580D87FE","09006748430","REIDISON","LAURICIO","SP","ARUJÁ","2000-04-21",4500,609,"freelancer","reidison.lauricio101286@gmail.com","82963101286"
"492D7BEE056C","85561238512","SHEYLLA","RICARDA","SC","FRAIBURGO","1949-04-01",4000,968,"retired","sheylla.ricarda938304@gmail.com","89231938304"
"914E94D99D9E","53523140772","NILCIVANE","LAURICIO","SP","SÃO VICENTE","1943-02-08",6000,299,"clt","nilcivane.lauricio912786@gmail.com","65992912786"
"BB40626810B5","56584528992","SUZIELEM","FRANCILU","MG","MONTES CLAROS","1993-04-16",6000,312,"clt","suzielem.francilu763388@gmail.com","15064763388"
"8632673320DE","10908837878","AMAIA","JESINA","SP","SÃO PAULO","1996-03-21",6700,575,"freelancer","amaia.jesina238870@gmail.com","44426238870"
"6C0C554528C1","97232735666","LEONIA","LUZAMIRA","SP","SÃO PAULO","1960-04-23",6500,779,"clt","leonia.luzamira940994@gmail.com","38865940994"
"39AEEAF27D93","46940801708","MOCYR","VALDNEIDE","SP","CAIEIRAS","1973-02-10",3450,282,"clt","mocyr.valdneide224046@gmail.com","36287224046"
"2741B1803C2C","48704662050","ADEJAILMA","EDISANDRA","SP","SANTOS","1983-01-24",6000,434,"freelancer","adejailma.edisandra549024@gmail.com","65192549024"
"5E1E9E7B2937","22934517922","JEOVAH","FRANCILU","SP","SÃO PAULO","1966-02-02",5000,546,"clt","jeovah.francilu698868@gmail.com","66703698868"
"C8CDAD31390C","73216638344","LENIRO","RAFFAELE","SC","IBIRAMA","1979-03-26",8000,275,"businessman","leniro.raffaele899284@gmail.com","21289899284"
"B017B2727C57","82359723444","ADONES","URBANA","RS","CANOAS","1988-04-18",6100,539,"clt","adones.urbana787772@gmail.com","59200787772"
"BC320AE3D820","47198506558","KETLLEY","LAURICIO","SP","SÃO PAULO","1976-04-02",7000,475,"clt","ketlley.lauricio851580@gmail.com","82971851580"
"75B298A226D2","07870733708","SINTIAN","DUARTE","SP","SANTO ANDRÉ","1996-11-20",3650,286,"clt","sintian.duarte481162@gmail.com","57146481162"
"9C98E17AEC3C","27211122262","KLEIDE","FRANCILU","SP","SÃO PAULO","1966-01-31",5700,391,"clt","kleide.francilu595740@gmail.com","93426595740"
"58418857871F","75113163888","ERMI","LAURICIO","MG","ILICÍNEA","1987-09-25",4300,645,"clt","ermi.lauricio079690@gmail.com","22016079690"
"3C985C9EB3C9","79593245794","LAURISIA","LAURICIO","SP","SAO PAULO","1992-06-21",9000,290,"freelancer","laurisia.lauricio919994@gmail.com","92536919994"
"47A210EE17BE","97855409668","HURI","LILIT","SP","SÃO CARLOS","1996-04-04",5600,491,"clt","huri.lilit161558@gmail.com","75441161558"
"05FE77A0F0F4","11763668260","LAURISIA","ARECI","SP","FERRAZ DE VASCONCELOS","1979-07-27",6200,269,"other","laurisia.areci602376@gmail.com","67401602376"
"6D2D851C45B7","77619320902","EUZER","FRANCILU","SP","SÃO ROQUE","1980-12-24",5500,374,"clt","euzer.francilu496840@gmail.com","36260496840"
"8162E6E9DC05","21531053154","RAINARIA","DUARTE","SP","CAIEIRAS","1975-01-15",8000,280,"clt","rainaria.duarte053866@gmail.com","03132053866"
"9376E17430DF","30069826894","SHEYLLA","LAURICIO","PR","CURITIBA","1955-06-17",6900,271,"clt","sheylla.lauricio721154@gmail.com","91189721154"
"DBF1DF0150FB","56561113750","ADIVANETE","JAELINE","SP","SÃO PAULO","1942-01-12",8500,484,"clt","adivanete.jaeline764306@gmail.com","48150764306"
"87CA6DE5494B","06655335282","VIVIENE","DUARTE","SP","SÃO PAULO","1992-02-01",6500,350,"clt","viviene.duarte302610@gmail.com","85385302610"
"B78D15840F8B","57636468912","ELIENIO","ESTENER","SP","SÃO PAULO","1960-03-06",9000,502,"clt","elienio.estener612398@gmail.com","88097612398"
"6E2779F5AAE9","88618215708","LINDOLFA","LAURICIO","SP","SÃO PAULO","1960-01-25",4600,299,"clt","lindolfa.lauricio474214@gmail.com","89508474214"
"202F2E32348C","19545085636","EZO","CARMELENE","SP","SANTO ANDRÉ","1987-12-04",8000,494,"clt","ezo.carmelene202978@gmail.com","49660202978"
"65D14D785A57","83389209366","FLOREAL","LIVINGSTONE","SP","GUARUJÁ","1998-10-12",5000,277,"clt","floreal.livingstone350924@gmail.com","64952350924"
"BB2C5B822F16","59921177068","UBIRAI","EZEQUIEL","PR","BALSA NOVA","1979-02-06",4500,378,"clt","ubirai.ezequiel840666@gmail.com","22897840666"
"A5B546E22366","93201620516","CARALA","FRANCILU","SP","SUZANO","1993-11-07",6000,417,"clt","carala.francilu111290@gmail.com","95968111290"
"1991905E5C06","50803461960","ALDANE","CLETINA","SC","LAGES","1991-04-14",6900,345,"clt","aldane.cletina901796@gmail.com","85603901796"
"2F67258C6311","65177442048","CLOBSON","DUARTE","SP","ARUJÁ","1972-06-26",4500,298,"retired","clobson.duarte891348@gmail.com","06631891348"
"4686A1E3602F","21353850086","WILCLEY","LAURICIO","SC","TIMBÓ GRANDE","1986-01-29",4800,540,"freelancer","wilcley.lauricio463074@gmail.com","99613463074"
"947BD1DEC4BD","55776651624","LAUDISEIA","LAURICIO","SP","SÃO PAULO","1985-03-26",5997,911,"clt","laudiseia.lauricio574528@gmail.com","55760574528"
"DF47928CF0E0","65687784814","IZON","PALMIRIA","SP","SUZANO","1952-07-18",5500,294,"self_employed","izon.palmiria746514@gmail.com","01417746514"
"BAA3BB0CB2CC","83324441412","FRANCOIS","ESTENER","SP","SÃO PAULO","1983-08-23",7500,405,"clt","francois.estener543418@gmail.com","56619543418"
"45DA1B3068B2","41435554910","MACARIA","DUARTE","MG","PASSOS","1965-05-02",3800,443,"clt","macaria.duarte994904@gmail.com","20351994904"
"9E78AF692AE3","95740478434","KLENILTON","DUARTE","SP","SÃO PAULO","1961-03-11",6500,307,"self_employed","klenilton.duarte529794@gmail.com","86946529794"
"56B1498086D1","84143833196","CLEVISTON","JESINA","SP","SÃO PAULO","1998-03-22",8000,600,"clt","cleviston.jesina953500@gmail.com","40552953500"
"C3FBCB1C5022","52040897460","ALVORINO","CENILA","MG","PEDRO LEOPOLDO","1997-05-03",7000,341,"other","alvorino.cenila176656@gmail.com","82181176656"
"EDE27E36EA72","17153560384","LIONIRA","FRANCILEY","PR","CASCAVEL","1997-02-24",5500,306,"clt","lionira.franciley186436@gmail.com","62130186436"
"9E21FEDE268B","11075848956","ADEJAILMA","PALMIRIA","SP","SANTOS","1965-02-01",6000,237,"clt","adejailma.palmiria227572@gmail.com","73327227572"
"931A8E9719C1","32227280854","KENIN","DARIANY","SC","SANTA CECÍLIA","1959-02-12",4800,425,"clt","kenin.dariany277454@gmail.com","80353277454"
"5C81AC3D29F0","29256562688","ERMI","JERULINO","SP","IBIÚNA","1979-08-20",6000,502,"other","ermi.jerulino122602@gmail.com","40120122602"
"68F63C84D708","23700502434","JENEILSON","DUARTE","SP","SÃO PAULO","1964-12-22",8000,315,"self_employed","jeneilson.duarte519606@gmail.com","44819519606"
"3BCB4A0EE5C3","09137084728","ALDICE","ALDEMIR","SP","PIRACICABA","1976-07-18",5000,876,"clt","aldice.aldemir291360@gmail.com","70514291360"
"23C3F18ECCC7","21727577022","DALZIRENE","TAMILO","PR","SANTO ANTÔNIO DA PLATINA","1994-06-18",32000,808,"clt","dalzirene.tamilo150270@gmail.com","92253150270"
"5A9F11B7C724","09651189072","IZAELA","ANTONIRA","SP","AMERICANA","1977-04-21",8200,808,"clt","izaela.antonira285944@gmail.com","69442285944"
"BE1C6F33EF23","10700709300","TANIELE","DUARTE","SP","LOUVEIRA","1976-09-14",6000,289,"clt","taniele.duarte433278@gmail.com","77977433278"
"813490055A18","49021768560","AURENIZIA","JENOEL","SP","OURINHOS","2002-08-11",12000,613,"clt","aurenizia.jenoel003250@gmail.com","08209003250"
"DC76CFEBE32B","03406138306","MARSILIO","FRANCIELLI","SP","OUROESTE","1978-06-30",5500,605,"clt","marsilio.francielli064664@gmail.com","08871064664"
"3F046F5C283E","64216307536","CLEUDON","DUARTE","PR","PARANAGUÁ","1951-03-25",8000,437,"retired","cleudon.duarte267254@gmail.com","09636267254"
"F1E2C8F99E89","10193208020","DALMAR","PALMIRIA","SP","SÃO PAULO","1989-01-06",6000,922,"clt","dalmar.palmiria695744@gmail.com","60694695744"
"6774321BA6A6","02375910600","RILVIA","DUARTE","PR","SÃO JORGE DOESTE","1965-01-14",6500,581,"clt","rilvia.duarte752466@gmail.com","97676752466"
